county,ward,office,district,total.votes,party,candidate,votes
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of MILWAUKEE Ward 334,,Scattering,1
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 2B,DEM,Margaret Arney,51
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 2B,REP,Kevin Anderson,26
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 2B,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 3,DEM,Margaret Arney,797
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 3,REP,Kevin Anderson,329
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 3,,Scattering,2
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 4A,DEM,Margaret Arney,535
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 4A,REP,Kevin Anderson,198
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 4A,,Scattering,2
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 6B,DEM,Margaret Arney,524
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 6B,REP,Kevin Anderson,237
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 6B,,Scattering,1
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 10,DEM,Margaret Arney,938
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 10,REP,Kevin Anderson,351
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 10,,Scattering,5
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 11,DEM,Margaret Arney,875
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 11,REP,Kevin Anderson,464
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 11,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 12B,DEM,Margaret Arney,841
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 12B,REP,Kevin Anderson,401
U.S. Congressional District: 4,,Representative To The Assembly District 18,,City of WAUWATOSA Ward 12B,,Scattering,5
U.S. Congressional District: 4,,Representative To The Assembly District 18,,MILWAUKEE County Subtotals:,DEM,Margaret Arney,20801
U.S. Congressional District: 4,,Representative To The Assembly District 18,,MILWAUKEE County Subtotals:,REP,Kevin Anderson,4431
U.S. Congressional District: 4,,Representative To The Assembly District 18,,MILWAUKEE County Subtotals:,,Scattering,76
U.S. Congressional District: 4,Milwaukee,Representative To The Assembly District 19,,City of MILWAUKEE Ward 122,DEM,Ryan Clancy,716
U.S. Congressional District: 4,Milwaukee,Representative To The Assembly District 19,,City of MILWAUKEE Ward 122,,Scattering,9
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 123,DEM,Ryan Clancy,1132
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 123,,Scattering,34
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 124,DEM,Ryan Clancy,1351
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 124,,Scattering,36
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 125,DEM,Ryan Clancy,873
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 125,,Scattering,31
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 126,DEM,Ryan Clancy,910
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 126,,Scattering,12
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 127,DEM,Ryan Clancy,866
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 127,,Scattering,62
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 128,DEM,Ryan Clancy,1264
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 128,,Scattering,49
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 129,DEM,Ryan Clancy,715
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 129,,Scattering,13
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 130,DEM,Ryan Clancy,831
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 130,,Scattering,12
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 131,DEM,Ryan Clancy,1041
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 131,,Scattering,20
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 132,DEM,Ryan Clancy,974
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 132,,Scattering,12
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 133,DEM,Ryan Clancy,627
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 133,,Scattering,14
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 141,DEM,Ryan Clancy,442
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 141,,Scattering,15
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 156,DEM,Ryan Clancy,761
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 156,,Scattering,27
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 158,DEM,Ryan Clancy,1014
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 158,,Scattering,30
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 162,DEM,Ryan Clancy,1227
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 162,,Scattering,38
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 174,DEM,Ryan Clancy,1399
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 174,,Scattering,27
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 175,DEM,Ryan Clancy,1544
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 175,,Scattering,31
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 176,DEM,Ryan Clancy,1006
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 176,,Scattering,22
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 177,DEM,Ryan Clancy,1275
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 177,,Scattering,28
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 178,DEM,Ryan Clancy,1013
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 178,,Scattering,22
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 179,DEM,Ryan Clancy,760
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 179,,Scattering,13
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 180,DEM,Ryan Clancy,1276
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 180,,Scattering,38
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 181,DEM,Ryan Clancy,1059
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 181,,Scattering,16
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 182,DEM,Ryan Clancy,1000
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 182,,Scattering,21
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 236,DEM,Ryan Clancy,1161
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 236,,Scattering,15
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 237,DEM,Ryan Clancy,722
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 237,,Scattering,19
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 238,DEM,Ryan Clancy,846
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 238,,Scattering,18
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 239,DEM,Ryan Clancy,1288
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 239,,Scattering,34
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 241,DEM,Ryan Clancy,1019
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 241,,Scattering,18
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 340,DEM,Ryan Clancy,0
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 340,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 341,DEM,Ryan Clancy,0
U.S. Congressional District: 4,,Representative To The Assembly District 19,,City of MILWAUKEE Ward 341,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 19,,MILWAUKEE County Subtotals:,DEM,Ryan Clancy,30112
U.S. Congressional District: 4,,Representative To The Assembly District 19,,MILWAUKEE County Subtotals:,,Scattering,736
U.S. Congressional District: 1,Milwaukee,Representative To The Assembly District 20,,City of CUDAHY Wards 1-3,DEM,Christine M. Sinicki,1254
U.S. Congressional District: 1,Milwaukee,Representative To The Assembly District 20,,City of CUDAHY Wards 1-3,REP,Mike Moeller,710
U.S. Congressional District: 1,Milwaukee,Representative To The Assembly District 20,,City of CUDAHY Wards 1-3,,Scattering,2
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 4-6,DEM,Christine M. Sinicki,1081
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 4-6,REP,Mike Moeller,759
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 4-6,,Scattering,4
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 7-9,DEM,Christine M. Sinicki,801
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 7-9,REP,Mike Moeller,668
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 7-9,,Scattering,5
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 10-12,DEM,Christine M. Sinicki,1039
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 10-12,REP,Mike Moeller,997
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 10-12,,Scattering,3
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 13-15,DEM,Christine M. Sinicki,1055
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 13-15,REP,Mike Moeller,817
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of CUDAHY Wards 13-15,,Scattering,3
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 1-4,DEM,Christine M. Sinicki,1007
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 1-4,REP,Mike Moeller,617
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 1-4,,Scattering,3
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 5-8,DEM,Christine M. Sinicki,1030
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 5-8,REP,Mike Moeller,687
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 5-8,,Scattering,1
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 9-12,DEM,Christine M. Sinicki,1461
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 9-12,REP,Mike Moeller,793
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of ST. FRANCIS Wards 9-12,,Scattering,1
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 1-4,DEM,Christine M. Sinicki,1502
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 1-4,REP,Mike Moeller,1190
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 1-4,,Scattering,8
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 5-8,DEM,Christine M. Sinicki,1254
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 5-8,REP,Mike Moeller,1160
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 5-8,,Scattering,6
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 9-12,DEM,Christine M. Sinicki,1475
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 9-12,REP,Mike Moeller,1486
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 9-12,,Scattering,6
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 13-16,DEM,Christine M. Sinicki,1316
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 13-16,REP,Mike Moeller,1358
U.S. Congressional District: 1,,Representative To The Assembly District 20,,City of SOUTH MILWAUKEE Wards 13-16,,Scattering,2
U.S. Congressional District: 1,,Representative To The Assembly District 20,,MILWAUKEE County Subtotals:,DEM,Christine M. Sinicki,14275
U.S. Congressional District: 1,,Representative To The Assembly District 20,,MILWAUKEE County Subtotals:,REP,Mike Moeller,11242
U.S. Congressional District: 1,,Representative To The Assembly District 20,,MILWAUKEE County Subtotals:,,Scattering,44
U.S. Congressional District: 4,Milwaukee,Representative To The Assembly District 20,,City of MILWAUKEE Ward 240,DEM,Christine M. Sinicki,997
U.S. Congressional District: 4,Milwaukee,Representative To The Assembly District 20,,City of MILWAUKEE Ward 240,REP,Mike Moeller,207
U.S. Congressional District: 4,Milwaukee,Representative To The Assembly District 20,,City of MILWAUKEE Ward 240,,Scattering,1
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 285,DEM,Christine M. Sinicki,683
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 285,REP,Mike Moeller,137
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 285,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 286,DEM,Christine M. Sinicki,567
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 286,REP,Mike Moeller,134
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 286,,Scattering,1
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 287,DEM,Christine M. Sinicki,678
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 287,REP,Mike Moeller,190
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 287,,Scattering,1
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 288,DEM,Christine M. Sinicki,972
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 288,REP,Mike Moeller,206
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 288,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 289,DEM,Christine M. Sinicki,781
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 289,REP,Mike Moeller,344
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 289,,Scattering,2
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 347,DEM,Christine M. Sinicki,517
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 347,REP,Mike Moeller,116
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 347,,Scattering,1
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 348,DEM,Christine M. Sinicki,450
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 348,REP,Mike Moeller,127
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 348,,Scattering,3
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 356,DEM,Christine M. Sinicki,98
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 356,REP,Mike Moeller,37
U.S. Congressional District: 4,,Representative To The Assembly District 20,,City of MILWAUKEE Ward 356,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 20,,MILWAUKEE County Subtotals:,DEM,Christine M. Sinicki,5743
U.S. Congressional District: 4,,Representative To The Assembly District 20,,MILWAUKEE County Subtotals:,REP,Mike Moeller,1498
U.S. Congressional District: 4,,Representative To The Assembly District 20,,MILWAUKEE County Subtotals:,,Scattering,9
U.S. Congressional District: 1,Milwaukee,Representative To The Assembly District 21,,City of OAK CREEK Ward 1,DEM,David L. Marstellar Jr,494
U.S. Congressional District: 1,Milwaukee,Representative To The Assembly District 21,,City of OAK CREEK Ward 1,REP,Jessie Rodriguez,592
U.S. Congressional District: 1,Milwaukee,Representative To The Assembly District 21,,City of OAK CREEK Ward 1,,Scattering,1
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 2,DEM,David L. Marstellar Jr,485
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 2,REP,Jessie Rodriguez,689
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 2,,Scattering,1
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 3,DEM,David L. Marstellar Jr,555
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 3,REP,Jessie Rodriguez,711
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 3,,Scattering,2
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 4,DEM,David L. Marstellar Jr,664
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 4,REP,Jessie Rodriguez,810
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 4,,Scattering,6
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 5,DEM,David L. Marstellar Jr,486
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 5,REP,Jessie Rodriguez,478
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 5,,Scattering,1
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 6,DEM,David L. Marstellar Jr,529
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 6,REP,Jessie Rodriguez,609
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 6,,Scattering,1
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 7,DEM,David L. Marstellar Jr,427
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 7,REP,Jessie Rodriguez,568
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 7,,Scattering,2
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 8,DEM,David L. Marstellar Jr,418
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 8,REP,Jessie Rodriguez,775
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 8,,Scattering,8
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 9,DEM,David L. Marstellar Jr,579
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 9,REP,Jessie Rodriguez,652
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 9,,Scattering,3
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 10,DEM,David L. Marstellar Jr,477
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 10,REP,Jessie Rodriguez,669
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 10,,Scattering,3
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 11,DEM,David L. Marstellar Jr,485
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 11,REP,Jessie Rodriguez,729
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 11,,Scattering,8
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 12,DEM,David L. Marstellar Jr,512
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 12,REP,Jessie Rodriguez,794
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 12,,Scattering,0
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 13,DEM,David L. Marstellar Jr,529
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 13,REP,Jessie Rodriguez,813
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 13,,Scattering,4
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 14,DEM,David L. Marstellar Jr,547
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 14,REP,Jessie Rodriguez,846
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 14,,Scattering,3
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 15,DEM,David L. Marstellar Jr,458
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 15,REP,Jessie Rodriguez,795
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 15,,Scattering,5
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 16,DEM,David L. Marstellar Jr,410
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 16,REP,Jessie Rodriguez,432
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 16,,Scattering,5
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 17,DEM,David L. Marstellar Jr,502
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 17,REP,Jessie Rodriguez,512
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 17,,Scattering,4
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 18,DEM,David L. Marstellar Jr,509
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 18,REP,Jessie Rodriguez,432
U.S. Congressional District: 1,,Representative To The Assembly District 21,,City of OAK CREEK Ward 18,,Scattering,1
U.S. Congressional District: 1,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,DEM,David L. Marstellar Jr,9066
U.S. Congressional District: 1,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,REP,Jessie Rodriguez,11906
U.S. Congressional District: 1,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,,Scattering,58
U.S. Congressional District: 4,Milwaukee,Representative To The Assembly District 21,,City of MILWAUKEE Ward 281,DEM,David L. Marstellar Jr,517
U.S. Congressional District: 4,Milwaukee,Representative To The Assembly District 21,,City of MILWAUKEE Ward 281,REP,Jessie Rodriguez,248
U.S. Congressional District: 4,Milwaukee,Representative To The Assembly District 21,,City of MILWAUKEE Ward 281,,Scattering,2
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 282,DEM,David L. Marstellar Jr,421
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 282,REP,Jessie Rodriguez,189
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 282,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 284,DEM,David L. Marstellar Jr,657
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 284,REP,Jessie Rodriguez,247
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 284,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 290,DEM,David L. Marstellar Jr,461
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 290,REP,Jessie Rodriguez,297
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 290,,Scattering,2
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 291,DEM,David L. Marstellar Jr,509
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 291,REP,Jessie Rodriguez,260
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 291,,Scattering,1
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 292,DEM,David L. Marstellar Jr,393
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 292,REP,Jessie Rodriguez,310
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 292,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 293,DEM,David L. Marstellar Jr,658
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 293,REP,Jessie Rodriguez,439
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 293,,Scattering,3
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 300,DEM,David L. Marstellar Jr,488
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 300,REP,Jessie Rodriguez,490
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 300,,Scattering,4
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 301,DEM,David L. Marstellar Jr,370
