county,ward,office,district,total.votes,party,candidate,votes
Milwaukee,City Of Greenfield Ward 14,Milwaukee County Circuit Court Judge Branch 27,,272,NP,Kevin E. Martens,266
Milwaukee,City Of Greenfield Ward 14,Milwaukee County Circuit Court Judge Branch 27,,272,,Scattering,6
Milwaukee,City Of Greenfield Ward 15,Milwaukee County Circuit Court Judge Branch 27,,346,NP,Kevin E. Martens,341
Milwaukee,City Of Greenfield Ward 15,Milwaukee County Circuit Court Judge Branch 27,,346,,Scattering,5
Milwaukee,City Of Greenfield Ward 16,Milwaukee County Circuit Court Judge Branch 27,,351,NP,Kevin E. Martens,348
Milwaukee,City Of Greenfield Ward 16,Milwaukee County Circuit Court Judge Branch 27,,351,,Scattering,3
Milwaukee,City Of Greenfield Ward 17,Milwaukee County Circuit Court Judge Branch 27,,171,NP,Kevin E. Martens,169
Milwaukee,City Of Greenfield Ward 17,Milwaukee County Circuit Court Judge Branch 27,,171,,Scattering,2
Milwaukee,City Of Greenfield Ward 18,Milwaukee County Circuit Court Judge Branch 27,,171,NP,Kevin E. Martens,168
Milwaukee,City Of Greenfield Ward 18,Milwaukee County Circuit Court Judge Branch 27,,171,,Scattering,3
Milwaukee,City Of Greenfield Ward 19,Milwaukee County Circuit Court Judge Branch 27,,207,NP,Kevin E. Martens,206
Milwaukee,City Of Greenfield Ward 19,Milwaukee County Circuit Court Judge Branch 27,,207,,Scattering,1
Milwaukee,City Of Greenfield Ward 20,Milwaukee County Circuit Court Judge Branch 27,,84,NP,Kevin E. Martens,84
Milwaukee,City Of Greenfield Ward 20,Milwaukee County Circuit Court Judge Branch 27,,84,,Scattering,0
Milwaukee,City Of Greenfield Ward 21,Milwaukee County Circuit Court Judge Branch 27,,180,NP,Kevin E. Martens,177
Milwaukee,City Of Greenfield Ward 21,Milwaukee County Circuit Court Judge Branch 27,,180,,Scattering,3
Milwaukee,City Of Greenfield Ward 22,Milwaukee County Circuit Court Judge Branch 27,,197,NP,Kevin E. Martens,196
Milwaukee,City Of Greenfield Ward 22,Milwaukee County Circuit Court Judge Branch 27,,197,,Scattering,1
Milwaukee,City Of Greenfield Ward 23,Milwaukee County Circuit Court Judge Branch 27,,438,NP,Kevin E. Martens,437
Milwaukee,City Of Greenfield Ward 23,Milwaukee County Circuit Court Judge Branch 27,,438,,Scattering,1
Milwaukee,City Of Greenfield Ward 24,Milwaukee County Circuit Court Judge Branch 27,,313,NP,Kevin E. Martens,311
Milwaukee,City Of Greenfield Ward 24,Milwaukee County Circuit Court Judge Branch 27,,313,,Scattering,2
Milwaukee,City Of Greenfield Ward 25,Milwaukee County Circuit Court Judge Branch 27,,154,NP,Kevin E. Martens,154
Milwaukee,City Of Greenfield Ward 25,Milwaukee County Circuit Court Judge Branch 27,,154,,Scattering,0
Milwaukee,City Of Greenfield Ward 26,Milwaukee County Circuit Court Judge Branch 27,,32,NP,Kevin E. Martens,31
Milwaukee,City Of Greenfield Ward 26,Milwaukee County Circuit Court Judge Branch 27,,32,,Scattering,1
Milwaukee,City Of Milwaukee Ward 1,Milwaukee County Circuit Court Judge Branch 27,,240,NP,Kevin E. Martens,238
Milwaukee,City Of Milwaukee Ward 1,Milwaukee County Circuit Court Judge Branch 27,,240,,Scattering,2
Milwaukee,City Of Milwaukee Ward 2,Milwaukee County Circuit Court Judge Branch 27,,40,NP,Kevin E. Martens,40
Milwaukee,City Of Milwaukee Ward 2,Milwaukee County Circuit Court Judge Branch 27,,40,,Scattering,0
Milwaukee,City Of Milwaukee Ward 3,Milwaukee County Circuit Court Judge Branch 27,,192,NP,Kevin E. Martens,188
Milwaukee,City Of Milwaukee Ward 3,Milwaukee County Circuit Court Judge Branch 27,,192,,Scattering,4
Milwaukee,City Of Milwaukee Ward 4,Milwaukee County Circuit Court Judge Branch 27,,293,NP,Kevin E. Martens,290
Milwaukee,City Of Milwaukee Ward 4,Milwaukee County Circuit Court Judge Branch 27,,293,,Scattering,3
Milwaukee,City Of Milwaukee Ward 5,Milwaukee County Circuit Court Judge Branch 27,,186,NP,Kevin E. Martens,185
Milwaukee,City Of Milwaukee Ward 5,Milwaukee County Circuit Court Judge Branch 27,,186,,Scattering,1
Milwaukee,City Of Milwaukee Ward 6,Milwaukee County Circuit Court Judge Branch 27,,343,NP,Kevin E. Martens,337
Milwaukee,City Of Milwaukee Ward 6,Milwaukee County Circuit Court Judge Branch 27,,343,,Scattering,6
Milwaukee,City Of Milwaukee Ward 7,Milwaukee County Circuit Court Judge Branch 27,,113,NP,Kevin E. Martens,112
Milwaukee,City Of Milwaukee Ward 7,Milwaukee County Circuit Court Judge Branch 27,,113,,Scattering,1
Milwaukee,City Of Milwaukee Ward 8,Milwaukee County Circuit Court Judge Branch 27,,326,NP,Kevin E. Martens,319
Milwaukee,City Of Milwaukee Ward 8,Milwaukee County Circuit Court Judge Branch 27,,326,,Scattering,7
Milwaukee,City Of Milwaukee Ward 9,Milwaukee County Circuit Court Judge Branch 27,,198,NP,Kevin E. Martens,196
Milwaukee,City Of Milwaukee Ward 9,Milwaukee County Circuit Court Judge Branch 27,,198,,Scattering,2
Milwaukee,City Of Milwaukee Ward 10,Milwaukee County Circuit Court Judge Branch 27,,311,NP,Kevin E. Martens,302
Milwaukee,City Of Milwaukee Ward 10,Milwaukee County Circuit Court Judge Branch 27,,311,,Scattering,9
Milwaukee,City Of Milwaukee Ward 11,Milwaukee County Circuit Court Judge Branch 27,,228,NP,Kevin E. Martens,226
Milwaukee,City Of Milwaukee Ward 11,Milwaukee County Circuit Court Judge Branch 27,,228,,Scattering,2
Milwaukee,City Of Milwaukee Ward 12,Milwaukee County Circuit Court Judge Branch 27,,130,NP,Kevin E. Martens,130
Milwaukee,City Of Milwaukee Ward 12,Milwaukee County Circuit Court Judge Branch 27,,130,,Scattering,0
Milwaukee,City Of Milwaukee Ward 13,Milwaukee County Circuit Court Judge Branch 27,,88,NP,Kevin E. Martens,84
Milwaukee,City Of Milwaukee Ward 13,Milwaukee County Circuit Court Judge Branch 27,,88,,Scattering,4
Milwaukee,City Of Milwaukee Ward 14,Milwaukee County Circuit Court Judge Branch 27,,177,NP,Kevin E. Martens,171
Milwaukee,City Of Milwaukee Ward 14,Milwaukee County Circuit Court Judge Branch 27,,177,,Scattering,6
Milwaukee,City Of Milwaukee Ward 15,Milwaukee County Circuit Court Judge Branch 27,,222,NP,Kevin E. Martens,218
Milwaukee,City Of Milwaukee Ward 15,Milwaukee County Circuit Court Judge Branch 27,,222,,Scattering,4
Milwaukee,City Of Milwaukee Ward 16,Milwaukee County Circuit Court Judge Branch 27,,245,NP,Kevin E. Martens,242
Milwaukee,City Of Milwaukee Ward 16,Milwaukee County Circuit Court Judge Branch 27,,245,,Scattering,3
Milwaukee,City Of Milwaukee Ward 17,Milwaukee County Circuit Court Judge Branch 27,,167,NP,Kevin E. Martens,161
Milwaukee,City Of Milwaukee Ward 17,Milwaukee County Circuit Court Judge Branch 27,,167,,Scattering,6
Milwaukee,City Of Milwaukee Ward 18,Milwaukee County Circuit Court Judge Branch 27,,162,NP,Kevin E. Martens,160
Milwaukee,City Of Milwaukee Ward 18,Milwaukee County Circuit Court Judge Branch 27,,162,,Scattering,2
Milwaukee,City Of Milwaukee Ward 19,Milwaukee County Circuit Court Judge Branch 27,,93,NP,Kevin E. Martens,90
Milwaukee,City Of Milwaukee Ward 19,Milwaukee County Circuit Court Judge Branch 27,,93,,Scattering,3
Milwaukee,City Of Milwaukee Ward 20,Milwaukee County Circuit Court Judge Branch 27,,172,NP,Kevin E. Martens,168
Milwaukee,City Of Milwaukee Ward 20,Milwaukee County Circuit Court Judge Branch 27,,172,,Scattering,4
Milwaukee,City Of Milwaukee Ward 21,Milwaukee County Circuit Court Judge Branch 27,,75,NP,Kevin E. Martens,73
Milwaukee,City Of Milwaukee Ward 21,Milwaukee County Circuit Court Judge Branch 27,,75,,Scattering,2
Milwaukee,City Of Milwaukee Ward 22,Milwaukee County Circuit Court Judge Branch 27,,116,NP,Kevin E. Martens,113
Milwaukee,City Of Milwaukee Ward 22,Milwaukee County Circuit Court Judge Branch 27,,116,,Scattering,3
Milwaukee,City Of Milwaukee Ward 23,Milwaukee County Circuit Court Judge Branch 27,,86,NP,Kevin E. Martens,85
Milwaukee,City Of Milwaukee Ward 23,Milwaukee County Circuit Court Judge Branch 27,,86,,Scattering,1
Milwaukee,City Of Milwaukee Ward 24,Milwaukee County Circuit Court Judge Branch 27,,21,NP,Kevin E. Martens,21
Milwaukee,City Of Milwaukee Ward 24,Milwaukee County Circuit Court Judge Branch 27,,21,,Scattering,0
Milwaukee,City Of Milwaukee Ward 25,Milwaukee County Circuit Court Judge Branch 27,,70,NP,Kevin E. Martens,69
Milwaukee,City Of Milwaukee Ward 25,Milwaukee County Circuit Court Judge Branch 27,,70,,Scattering,1
Milwaukee,City Of Milwaukee Ward 26,Milwaukee County Circuit Court Judge Branch 27,,47,NP,Kevin E. Martens,46
Milwaukee,City Of Milwaukee Ward 26,Milwaukee County Circuit Court Judge Branch 27,,47,,Scattering,1
Milwaukee,City Of Milwaukee Ward 27,Milwaukee County Circuit Court Judge Branch 27,,128,NP,Kevin E. Martens,127
Milwaukee,City Of Milwaukee Ward 27,Milwaukee County Circuit Court Judge Branch 27,,128,,Scattering,1
Milwaukee,City Of Milwaukee Ward 28,Milwaukee County Circuit Court Judge Branch 27,,75,NP,Kevin E. Martens,71
Milwaukee,City Of Milwaukee Ward 28,Milwaukee County Circuit Court Judge Branch 27,,75,,Scattering,4
Milwaukee,City Of Milwaukee Ward 29,Milwaukee County Circuit Court Judge Branch 27,,106,NP,Kevin E. Martens,103
Milwaukee,City Of Milwaukee Ward 29,Milwaukee County Circuit Court Judge Branch 27,,106,,Scattering,3
Milwaukee,City Of Milwaukee Ward 30,Milwaukee County Circuit Court Judge Branch 27,,94,NP,Kevin E. Martens,93
Milwaukee,City Of Milwaukee Ward 30,Milwaukee County Circuit Court Judge Branch 27,,94,,Scattering,1
Milwaukee,City Of Milwaukee Ward 31,Milwaukee County Circuit Court Judge Branch 27,,75,NP,Kevin E. Martens,75
Milwaukee,City Of Milwaukee Ward 31,Milwaukee County Circuit Court Judge Branch 27,,75,,Scattering,0
Milwaukee,City Of Milwaukee Ward 32,Milwaukee County Circuit Court Judge Branch 27,,232,NP,Kevin E. Martens,231
Milwaukee,City Of Milwaukee Ward 32,Milwaukee County Circuit Court Judge Branch 27,,232,,Scattering,1
Milwaukee,City Of Milwaukee Ward 33,Milwaukee County Circuit Court Judge Branch 27,,561,NP,Kevin E. Martens,544
Milwaukee,City Of Milwaukee Ward 33,Milwaukee County Circuit Court Judge Branch 27,,561,,Scattering,17
Milwaukee,City Of Milwaukee Ward 34,Milwaukee County Circuit Court Judge Branch 27,,64,NP,Kevin E. Martens,63
Milwaukee,City Of Milwaukee Ward 34,Milwaukee County Circuit Court Judge Branch 27,,64,,Scattering,1
Milwaukee,City Of Milwaukee Ward 35,Milwaukee County Circuit Court Judge Branch 27,,312,NP,Kevin E. Martens,306
Milwaukee,City Of Milwaukee Ward 35,Milwaukee County Circuit Court Judge Branch 27,,312,,Scattering,6
Milwaukee,City Of Milwaukee Ward 36,Milwaukee County Circuit Court Judge Branch 27,,133,NP,Kevin E. Martens,130
Milwaukee,City Of Milwaukee Ward 36,Milwaukee County Circuit Court Judge Branch 27,,133,,Scattering,3
Milwaukee,City Of Milwaukee Ward 37,Milwaukee County Circuit Court Judge Branch 27,,76,NP,Kevin E. Martens,76
Milwaukee,City Of Milwaukee Ward 37,Milwaukee County Circuit Court Judge Branch 27,,76,,Scattering,0
Milwaukee,City Of Milwaukee Ward 38,Milwaukee County Circuit Court Judge Branch 27,,76,NP,Kevin E. Martens,73
Milwaukee,City Of Milwaukee Ward 38,Milwaukee County Circuit Court Judge Branch 27,,76,,Scattering,3
Milwaukee,City Of Milwaukee Ward 39,Milwaukee County Circuit Court Judge Branch 27,,137,NP,Kevin E. Martens,136
Milwaukee,City Of Milwaukee Ward 39,Milwaukee County Circuit Court Judge Branch 27,,137,,Scattering,1
Milwaukee,City Of Milwaukee Ward 40,Milwaukee County Circuit Court Judge Branch 27,,107,NP,Kevin E. Martens,105
Milwaukee,City Of Milwaukee Ward 40,Milwaukee County Circuit Court Judge Branch 27,,107,,Scattering,2
Milwaukee,City Of Milwaukee Ward 41,Milwaukee County Circuit Court Judge Branch 27,,188,NP,Kevin E. Martens,186
Milwaukee,City Of Milwaukee Ward 41,Milwaukee County Circuit Court Judge Branch 27,,188,,Scattering,2
Milwaukee,City Of Milwaukee Ward 42,Milwaukee County Circuit Court Judge Branch 27,,156,NP,Kevin E. Martens,153
Milwaukee,City Of Milwaukee Ward 42,Milwaukee County Circuit Court Judge Branch 27,,156,,Scattering,3
Milwaukee,City Of Milwaukee Ward 43,Milwaukee County Circuit Court Judge Branch 27,,172,NP,Kevin E. Martens,168
Milwaukee,City Of Milwaukee Ward 43,Milwaukee County Circuit Court Judge Branch 27,,172,,Scattering,4
Milwaukee,City Of Milwaukee Ward 44,Milwaukee County Circuit Court Judge Branch 27,,131,NP,Kevin E. Martens,130
Milwaukee,City Of Milwaukee Ward 44,Milwaukee County Circuit Court Judge Branch 27,,131,,Scattering,1
Milwaukee,City Of Milwaukee Ward 45,Milwaukee County Circuit Court Judge Branch 27,,134,NP,Kevin E. Martens,130
Milwaukee,City Of Milwaukee Ward 45,Milwaukee County Circuit Court Judge Branch 27,,134,,Scattering,4
Milwaukee,City Of Milwaukee Ward 46,Milwaukee County Circuit Court Judge Branch 27,,67,NP,Kevin E. Martens,66
Milwaukee,City Of Milwaukee Ward 46,Milwaukee County Circuit Court Judge Branch 27,,67,,Scattering,1
Milwaukee,City Of Milwaukee Ward 47,Milwaukee County Circuit Court Judge Branch 27,,68,NP,Kevin E. Martens,67
Milwaukee,City Of Milwaukee Ward 47,Milwaukee County Circuit Court Judge Branch 27,,68,,Scattering,1
Milwaukee,City Of Milwaukee Ward 48,Milwaukee County Circuit Court Judge Branch 27,,131,NP,Kevin E. Martens,129
Milwaukee,City Of Milwaukee Ward 48,Milwaukee County Circuit Court Judge Branch 27,,131,,Scattering,2
Milwaukee,City Of Milwaukee Ward 49,Milwaukee County Circuit Court Judge Branch 27,,109,NP,Kevin E. Martens,109
Milwaukee,City Of Milwaukee Ward 49,Milwaukee County Circuit Court Judge Branch 27,,109,,Scattering,0
Milwaukee,City Of Milwaukee Ward 50,Milwaukee County Circuit Court Judge Branch 27,,88,NP,Kevin E. Martens,86
Milwaukee,City Of Milwaukee Ward 50,Milwaukee County Circuit Court Judge Branch 27,,88,,Scattering,2
Milwaukee,City Of Milwaukee Ward 51,Milwaukee County Circuit Court Judge Branch 27,,118,NP,Kevin E. Martens,116
Milwaukee,City Of Milwaukee Ward 51,Milwaukee County Circuit Court Judge Branch 27,,118,,Scattering,2
Milwaukee,City Of Milwaukee Ward 52,Milwaukee County Circuit Court Judge Branch 27,,207,NP,Kevin E. Martens,205
Milwaukee,City Of Milwaukee Ward 52,Milwaukee County Circuit Court Judge Branch 27,,207,,Scattering,2
Milwaukee,City Of Milwaukee Ward 53,Milwaukee County Circuit Court Judge Branch 27,,135,NP,Kevin E. Martens,135
Milwaukee,City Of Milwaukee Ward 53,Milwaukee County Circuit Court Judge Branch 27,,135,,Scattering,0
Milwaukee,City Of Milwaukee Ward 54,Milwaukee County Circuit Court Judge Branch 27,,152,NP,Kevin E. Martens,150
Milwaukee,City Of Milwaukee Ward 54,Milwaukee County Circuit Court Judge Branch 27,,152,,Scattering,2
Milwaukee,City Of Milwaukee Ward 55,Milwaukee County Circuit Court Judge Branch 27,,129,NP,Kevin E. Martens,126
Milwaukee,City Of Milwaukee Ward 55,Milwaukee County Circuit Court Judge Branch 27,,129,,Scattering,3
Milwaukee,City Of Milwaukee Ward 56,Milwaukee County Circuit Court Judge Branch 27,,282,NP,Kevin E. Martens,277
Milwaukee,City Of Milwaukee Ward 56,Milwaukee County Circuit Court Judge Branch 27,,282,,Scattering,5
Milwaukee,City Of Milwaukee Ward 57,Milwaukee County Circuit Court Judge Branch 27,,117,NP,Kevin E. Martens,117
Milwaukee,City Of Milwaukee Ward 57,Milwaukee County Circuit Court Judge Branch 27,,117,,Scattering,0
Milwaukee,City Of Milwaukee Ward 58,Milwaukee County Circuit Court Judge Branch 27,,101,NP,Kevin E. Martens,101
Milwaukee,City Of Milwaukee Ward 58,Milwaukee County Circuit Court Judge Branch 27,,101,,Scattering,0
Milwaukee,City Of Milwaukee Ward 59,Milwaukee County Circuit Court Judge Branch 27,,96,NP,Kevin E. Martens,93
Milwaukee,City Of Milwaukee Ward 59,Milwaukee County Circuit Court Judge Branch 27,,96,,Scattering,3
Milwaukee,City Of Milwaukee Ward 60,Milwaukee County Circuit Court Judge Branch 27,,70,NP,Kevin E. Martens,66
Milwaukee,City Of Milwaukee Ward 60,Milwaukee County Circuit Court Judge Branch 27,,70,,Scattering,4
Milwaukee,City Of Milwaukee Ward 61,Milwaukee County Circuit Court Judge Branch 27,,177,NP,Kevin E. Martens,172
Milwaukee,City Of Milwaukee Ward 61,Milwaukee County Circuit Court Judge Branch 27,,177,,Scattering,5
Milwaukee,City Of Milwaukee Ward 62,Milwaukee County Circuit Court Judge Branch 27,,196,NP,Kevin E. Martens,195
Milwaukee,City Of Milwaukee Ward 62,Milwaukee County Circuit Court Judge Branch 27,,196,,Scattering,1
Milwaukee,City Of Milwaukee Ward 63,Milwaukee County Circuit Court Judge Branch 27,,85,NP,Kevin E. Martens,84
Milwaukee,City Of Milwaukee Ward 63,Milwaukee County Circuit Court Judge Branch 27,,85,,Scattering,1
Milwaukee,City Of Milwaukee Ward 64,Milwaukee County Circuit Court Judge Branch 27,,102,NP,Kevin E. Martens,98
Milwaukee,City Of Milwaukee Ward 64,Milwaukee County Circuit Court Judge Branch 27,,102,,Scattering,4
Milwaukee,City Of Milwaukee Ward 65,Milwaukee County Circuit Court Judge Branch 27,,163,NP,Kevin E. Martens,160
Milwaukee,City Of Milwaukee Ward 65,Milwaukee County Circuit Court Judge Branch 27,,163,,Scattering,3
Milwaukee,City Of Milwaukee Ward 66,Milwaukee County Circuit Court Judge Branch 27,,128,NP,Kevin E. Martens,126
Milwaukee,City Of Milwaukee Ward 66,Milwaukee County Circuit Court Judge Branch 27,,128,,Scattering,2
Milwaukee,City Of Milwaukee Ward 67,Milwaukee County Circuit Court Judge Branch 27,,219,NP,Kevin E. Martens,219
Milwaukee,City Of Milwaukee Ward 67,Milwaukee County Circuit Court Judge Branch 27,,219,,Scattering,0
Milwaukee,City Of Milwaukee Ward 68,Milwaukee County Circuit Court Judge Branch 27,,150,NP,Kevin E. Martens,149
Milwaukee,City Of Milwaukee Ward 68,Milwaukee County Circuit Court Judge Branch 27,,150,,Scattering,1
Milwaukee,City Of Milwaukee Ward 69,Milwaukee County Circuit Court Judge Branch 27,,201,NP,Kevin E. Martens,199
Milwaukee,City Of Milwaukee Ward 69,Milwaukee County Circuit Court Judge Branch 27,,201,,Scattering,2
Milwaukee,City Of Milwaukee Ward 70,Milwaukee County Circuit Court Judge Branch 27,,245,NP,Kevin E. Martens,235
Milwaukee,City Of Milwaukee Ward 70,Milwaukee County Circuit Court Judge Branch 27,,245,,Scattering,10
Milwaukee,City Of Milwaukee Ward 71,Milwaukee County Circuit Court Judge Branch 27,,164,NP,Kevin E. Martens,161
Milwaukee,City Of Milwaukee Ward 71,Milwaukee County Circuit Court Judge Branch 27,,164,,Scattering,3
Milwaukee,City Of Milwaukee Ward 72,Milwaukee County Circuit Court Judge Branch 27,,185,NP,Kevin E. Martens,180
Milwaukee,City Of Milwaukee Ward 72,Milwaukee County Circuit Court Judge Branch 27,,185,,Scattering,5
Milwaukee,City Of Milwaukee Ward 73,Milwaukee County Circuit Court Judge Branch 27,,129,NP,Kevin E. Martens,128
Milwaukee,City Of Milwaukee Ward 73,Milwaukee County Circuit Court Judge Branch 27,,129,,Scattering,1
Milwaukee,City Of Milwaukee Ward 74,Milwaukee County Circuit Court Judge Branch 27,,112,NP,Kevin E. Martens,111
Milwaukee,City Of Milwaukee Ward 74,Milwaukee County Circuit Court Judge Branch 27,,112,,Scattering,1
Milwaukee,City Of Milwaukee Ward 75,Milwaukee County Circuit Court Judge Branch 27,,207,NP,Kevin E. Martens,205
Milwaukee,City Of Milwaukee Ward 75,Milwaukee County Circuit Court Judge Branch 27,,207,,Scattering,2
Milwaukee,City Of Milwaukee Ward 76,Milwaukee County Circuit Court Judge Branch 27,,230,NP,Kevin E. Martens,220
Milwaukee,City Of Milwaukee Ward 76,Milwaukee County Circuit Court Judge Branch 27,,230,,Scattering,10
Milwaukee,City Of Milwaukee Ward 77,Milwaukee County Circuit Court Judge Branch 27,,284,NP,Kevin E. Martens,282
Milwaukee,City Of Milwaukee Ward 77,Milwaukee County Circuit Court Judge Branch 27,,284,,Scattering,2
Milwaukee,City Of Milwaukee Ward 78,Milwaukee County Circuit Court Judge Branch 27,,192,NP,Kevin E. Martens,191
Milwaukee,City Of Milwaukee Ward 78,Milwaukee County Circuit Court Judge Branch 27,,192,,Scattering,1
Milwaukee,City Of Milwaukee Ward 79,Milwaukee County Circuit Court Judge Branch 27,,532,NP,Kevin E. Martens,524
Milwaukee,City Of Milwaukee Ward 79,Milwaukee County Circuit Court Judge Branch 27,,532,,Scattering,8
Milwaukee,City Of Milwaukee Ward 80,Milwaukee County Circuit Court Judge Branch 27,,174,NP,Kevin E. Martens,172
Milwaukee,City Of Milwaukee Ward 80,Milwaukee County Circuit Court Judge Branch 27,,174,,Scattering,2
Milwaukee,City Of Milwaukee Ward 81,Milwaukee County Circuit Court Judge Branch 27,,204,NP,Kevin E. Martens,199
Milwaukee,City Of Milwaukee Ward 81,Milwaukee County Circuit Court Judge Branch 27,,204,,Scattering,5
Milwaukee,City Of Milwaukee Ward 82,Milwaukee County Circuit Court Judge Branch 27,,117,NP,Kevin E. Martens,115
Milwaukee,City Of Milwaukee Ward 82,Milwaukee County Circuit Court Judge Branch 27,,117,,Scattering,2
Milwaukee,City Of Milwaukee Ward 83,Milwaukee County Circuit Court Judge Branch 27,,536,NP,Kevin E. Martens,526
Milwaukee,City Of Milwaukee Ward 83,Milwaukee County Circuit Court Judge Branch 27,,536,,Scattering,10
Milwaukee,City Of Milwaukee Ward 84,Milwaukee County Circuit Court Judge Branch 27,,149,NP,Kevin E. Martens,147
Milwaukee,City Of Milwaukee Ward 84,Milwaukee County Circuit Court Judge Branch 27,,149,,Scattering,2
Milwaukee,City Of Milwaukee Ward 85,Milwaukee County Circuit Court Judge Branch 27,,437,NP,Kevin E. Martens,431
Milwaukee,City Of Milwaukee Ward 85,Milwaukee County Circuit Court Judge Branch 27,,437,,Scattering,6
Milwaukee,City Of Milwaukee Ward 86,Milwaukee County Circuit Court Judge Branch 27,,209,NP,Kevin E. Martens,207
Milwaukee,City Of Milwaukee Ward 86,Milwaukee County Circuit Court Judge Branch 27,,209,,Scattering,2
Milwaukee,City Of Milwaukee Ward 87,Milwaukee County Circuit Court Judge Branch 27,,200,NP,Kevin E. Martens,199
Milwaukee,City Of Milwaukee Ward 87,Milwaukee County Circuit Court Judge Branch 27,,200,,Scattering,1
Milwaukee,City Of Milwaukee Ward 88,Milwaukee County Circuit Court Judge Branch 27,,243,NP,Kevin E. Martens,240
Milwaukee,City Of Milwaukee Ward 88,Milwaukee County Circuit Court Judge Branch 27,,243,,Scattering,3
Milwaukee,City Of Milwaukee Ward 89,Milwaukee County Circuit Court Judge Branch 27,,302,NP,Kevin E. Martens,296
Milwaukee,City Of Milwaukee Ward 89,Milwaukee County Circuit Court Judge Branch 27,,302,,Scattering,6
Milwaukee,City Of Milwaukee Ward 90,Milwaukee County Circuit Court Judge Branch 27,,361,NP,Kevin E. Martens,361
Milwaukee,City Of Milwaukee Ward 90,Milwaukee County Circuit Court Judge Branch 27,,361,,Scattering,0
Milwaukee,City Of Milwaukee Ward 91,Milwaukee County Circuit Court Judge Branch 27,,49,NP,Kevin E. Martens,49
Milwaukee,City Of Milwaukee Ward 91,Milwaukee County Circuit Court Judge Branch 27,,49,,Scattering,0
Milwaukee,City Of Milwaukee Ward 92,Milwaukee County Circuit Court Judge Branch 27,,146,NP,Kevin E. Martens,142
Milwaukee,City Of Milwaukee Ward 92,Milwaukee County Circuit Court Judge Branch 27,,146,,Scattering,4
Milwaukee,City Of Milwaukee Ward 93,Milwaukee County Circuit Court Judge Branch 27,,282,NP,Kevin E. Martens,279
Milwaukee,City Of Milwaukee Ward 93,Milwaukee County Circuit Court Judge Branch 27,,282,,Scattering,3
Milwaukee,City Of Milwaukee Ward 94,Milwaukee County Circuit Court Judge Branch 27,,199,NP,Kevin E. Martens,196
Milwaukee,City Of Milwaukee Ward 94,Milwaukee County Circuit Court Judge Branch 27,,199,,Scattering,3
Milwaukee,City Of Milwaukee Ward 95,Milwaukee County Circuit Court Judge Branch 27,,184,NP,Kevin E. Martens,182
Milwaukee,City Of Milwaukee Ward 95,Milwaukee County Circuit Court Judge Branch 27,,184,,Scattering,2
Milwaukee,City Of Milwaukee Ward 96,Milwaukee County Circuit Court Judge Branch 27,,278,NP,Kevin E. Martens,274
Milwaukee,City Of Milwaukee Ward 96,Milwaukee County Circuit Court Judge Branch 27,,278,,Scattering,4
Milwaukee,City Of Milwaukee Ward 97,Milwaukee County Circuit Court Judge Branch 27,,128,NP,Kevin E. Martens,126
Milwaukee,City Of Milwaukee Ward 97,Milwaukee County Circuit Court Judge Branch 27,,128,,Scattering,2
Milwaukee,City Of Milwaukee Ward 98,Milwaukee County Circuit Court Judge Branch 27,,189,NP,Kevin E. Martens,189
Milwaukee,City Of Milwaukee Ward 98,Milwaukee County Circuit Court Judge Branch 27,,189,,Scattering,0
Milwaukee,City Of Milwaukee Ward 99,Milwaukee County Circuit Court Judge Branch 27,,231,NP,Kevin E. Martens,231
Milwaukee,City Of Milwaukee Ward 99,Milwaukee County Circuit Court Judge Branch 27,,231,,Scattering,0
Milwaukee,City Of Milwaukee Ward 100,Milwaukee County Circuit Court Judge Branch 27,,84,NP,Kevin E. Martens,82
Milwaukee,City Of Milwaukee Ward 100,Milwaukee County Circuit Court Judge Branch 27,,84,,Scattering,2
Milwaukee,City Of Milwaukee Ward 101,Milwaukee County Circuit Court Judge Branch 27,,171,NP,Kevin E. Martens,169
Milwaukee,City Of Milwaukee Ward 101,Milwaukee County Circuit Court Judge Branch 27,,171,,Scattering,2
Milwaukee,City Of Milwaukee Ward 102,Milwaukee County Circuit Court Judge Branch 27,,34,NP,Kevin E. Martens,34
Milwaukee,City Of Milwaukee Ward 102,Milwaukee County Circuit Court Judge Branch 27,,34,,Scattering,0
Milwaukee,City Of Milwaukee Ward 103,Milwaukee County Circuit Court Judge Branch 27,,60,NP,Kevin E. Martens,60
Milwaukee,City Of Milwaukee Ward 103,Milwaukee County Circuit Court Judge Branch 27,,60,,Scattering,0
Milwaukee,City Of Milwaukee Ward 104,Milwaukee County Circuit Court Judge Branch 27,,143,NP,Kevin E. Martens,141
Milwaukee,City Of Milwaukee Ward 104,Milwaukee County Circuit Court Judge Branch 27,,143,,Scattering,2
Milwaukee,City Of Milwaukee Ward 105,Milwaukee County Circuit Court Judge Branch 27,,103,NP,Kevin E. Martens,102
Milwaukee,City Of Milwaukee Ward 105,Milwaukee County Circuit Court Judge Branch 27,,103,,Scattering,1
Milwaukee,City Of Milwaukee Ward 106,Milwaukee County Circuit Court Judge Branch 27,,57,NP,Kevin E. Martens,57
Milwaukee,City Of Milwaukee Ward 106,Milwaukee County Circuit Court Judge Branch 27,,57,,Scattering,0
Milwaukee,City Of Milwaukee Ward 107,Milwaukee County Circuit Court Judge Branch 27,,45,NP,Kevin E. Martens,42
