blk2010ge,blk2020ge,weight
550019502021100,550019502041054,1.000000000000
550019502021101,550019502041055,1.000000000000
550019502021102,550019502041067,1.000000000000
550019502021103,550019502041066,1.000000000000
550019502021104,550019502041068,1.000000000000
550019502021105,550019502041069,1.000000000000
550019502021106,550019502041060,1.000000000000
550019502021107,550019502041061,1.000000000000
550019502021108,550019502041062,1.000000000000
550019502021109,550019502041097,1.000000000000
550019502021110,550019502041065,1.000000000000
550019502021111,550019502041065,1.000000000000
550019502021112,550019502041057,1.000000000000
550019502021113,550019502041057,1.000000000000
550019502021114,550019502041057,1.000000000000
550019502021115,550019502041057,1.000000000000
550019502021116,550019502041057,1.000000000000
550019502021117,550019502041057,1.000000000000
550019502021118,550019502041057,1.000000000000
550019502021119,550019502041078,1.000000000000
550019502021120,550019502041078,0.000000000000
550019502021120,550019502041079,1.000000000000
550019502021121,550019502041072,1.000000000000
550019502021121,550019502041077,0.000000000000
550019502021122,550019502041077,1.000000000000
550019502021123,550019502041078,1.000000000000
550019502021124,550019502041080,1.000000000000
550019502021125,550019502041077,1.000000000000
550019502021126,550019502041077,1.000000000000
550019502021127,550019502041072,1.000000000000
550019502021127,550019502041073,0.000000000000
550019502021127,550019502041075,0.000000000000
550019502021127,550019502041076,0.000000000000
550019502021127,550019502041077,0.000000000000
550019502021128,550019502041074,1.000000000000
550019502021129,550019502041074,1.000000000000
550019502021130,550019502041077,1.000000000000
550019502021131,550019502041077,1.000000000000
550019502021132,550019502041072,1.000000000000
550019502021133,550019502041074,1.000000000000
550019502021134,550019502041072,1.000000000000
550019502021135,550019502041071,1.000000000000
550019502021136,550019502041070,1.000000000000
550019502021137,550019502041083,1.000000000000
550019502021138,550019502041082,1.000000000000
